Date,State,Confirmed,Recovered,Deceased
2020-06-17,Kerala,57083,29616.0,27
2020-06-18,Kerala,57700,29866.0,27
2020-06-19,Kerala,58183,30238.0,27
2020-06-20,Kerala,58603,30318.0,27
2020-06-21,Kerala,59239,30482.0,27
2020-06-22,Kerala,59818,30576.0,27
2020-06-23,Kerala,60803,31482.0,27
2020-06-24,Kerala,61363,31584.0,27
2020-06-25,Kerala,62300,31750.0,27
2020-06-26,Kerala,62507,31751.0,27
2020-06-27,Kerala,63094,31878.0,27
2020-06-28,Kerala,63288,31984.0,27
2020-06-29,Kerala,unknown,32135.0,27
2020-06-30,Kerala,65028,32345.0,27
2020-07-01,Kerala,65659,32662.0,27
2020-07-02,Kerala,65950,32718.0,27
2020-07-03,Kerala,66807,33306.0,27
2020-07-04,Kerala,67145,33441.0,27
2020-07-05,Kerala,67588,33647.0,27
2020-07-06,Kerala,68482,33939.0,27
2020-07-07,Kerala,68946,34366.0,27
2020-07-08,Kerala,69557,34657.0,27
2020-07-09,Kerala,70067,35156.0,27
2020-07-10,Kerala,70120,35178.0,27
2020-07-11,Kerala,71046,35179.0,27
2020-07-12,Kerala,71649,35445.0,27
2020-07-13,Kerala,72057,35624.0,27
2020-07-14,Kerala,72324,35824.0,27
2020-07-15,Kerala,73227,35888.0,27
2020-07-16,Kerala,73407,35945.0,27
2020-07-17,Kerala,73611,36123.0,27
2020-07-18,Kerala,73852,36335.0,27
2020-07-19,Kerala,74160,36526.0,27
2020-07-20,Kerala,74904,36728.0,27
2020-07-21,Kerala,75864,37169.0,27
2020-07-22,Kerala,76800,37422.0,-1
2020-07-23,Kerala,77645,37873.0,27
2020-07-24,Kerala,78158,38015.0,27
2020-07-25,Kerala,79071,38448.0,27
2020-07-26,Kerala,79513,38775.0,27
2020-07-27,Kerala,79766,38944.0,27
2020-07-28,Kerala,80374,38981.0,27
2020-07-29,Kerala,81011,39259.0,27
2020-07-30,Kerala,81925,39816.0,27
2020-07-31,Kerala,82641,40413.0,27
2020-08-01,Kerala,83153,40611.0,27
2020-08-02,Kerala,83681,40800.0,27
2020-08-03,Kerala,83691,40804.0,27
2020-08-04,Kerala,unknown,40804.0,27
2020-08-05,Kerala,84398,41185.0,27
2020-08-06,Kerala,85381,41761.0,27
2020-08-07,Kerala,85996,41789.0,35
2020-08-08,Kerala,unknown,41892.0,35
2020-08-09,Kerala,87259,42668.0,35
2020-08-10,Kerala,87830,42762.0,35
2020-08-11,Kerala,88192,43102.0,39
2020-08-12,Kerala,88684,43581.0,39
2020-08-13,Kerala,89253,43684.0,-1
2020-08-14,Kerala,89800,44020.0,39
2020-08-15,Kerala,90717,44359.0,39
2020-08-16,Kerala,90787,44382.0,39
2020-08-17,Kerala,90841,44434.0,39
2020-08-18,Kerala,90870,44434.0,39
2020-08-19,Kerala,90871,,39
2020-08-20,,91781,44510.0,39
2020-08-21,Kerala,91811,44540.0,39
2020-08-22,Kerala,92274,44716.0,39
2020-08-23,Kerala,92480,44899.0,39
2020-08-24,Kerala,93417,45421.0,39
2020-08-25,Kerala,94141,45940.0,39
2020-08-26,Kerala,95112,46792.0,39
2020-08-27,Kerala,95597,46863.0,39
2020-08-28,Kerala,95696,46941.0,39
2020-08-29,Kerala,96052,47186.0,39
2020-08-30,Kerala,96969,47612.0,39
2020-08-31,Kerala,97702,47694.0,39
2020-09-01,Kerala,98602,48251.0,39
2020-09-02,Kerala,98937,48281.0,39
2020-09-03,Kerala,99868,48417.0,44
2020-09-04,Kerala,100207,48569.0,44
2020-09-05,Kerala,100627,48570.0,44
2020-09-06,Kerala,101241,49106.0,44
2020-09-07,Kerala,102021,49146.0,44
2020-09-08,Kerala,102426,49415.0,44
2020-09-09,Kerala,103219,,44
2020-09-10,Kerala,104075,50322.0,44
2020-09-11,Kerala,104964,51003.0,44
2020-09-12,Kerala,105029,51033.0,44
2020-09-13,Kerala,105756,51604.0,44
2020-09-14,Kerala,106312,52101.0,44
2020-09-15,Kerala,107042,52169.0,44
2020-09-16,Kerala,107483,52254.0,44
2020-09-17,Kerala,107704,52256.0,44
N/A,Kerala,108654,53146.0,44
2020-09-19,Kerala,108831,53322.0,44
2020-09-20,Kerala,109387,53324.0,44
2020-09-21,Kerala,110129,53850.0,44
2020-09-22,Kerala,110979,54437.0,44
2020-09-23,Kerala,111084,54463.0,44
2020-09-24,Kerala,111909,54955.0,44
2020-09-25,Kerala,112707,55573.0,44
2020-09-26,Kerala,113401,55775.0,44
2020-09-27,Kerala,113520,55797.0,44
2020-09-28,Kerala,113791,55940.0,44
2020-09-29,Kerala,113816,55961.0,44
2020-09-30,Kerala,114292,56262.0,44
2020-10-01,Kerala,115108,56369.0,44
2020-10-02,Kerala,115757,56495.0,-1
2020-10-03,Kerala,116100,56550.0,44
2020-10-04,Kerala,117060,57066.0,44
2020-10-05,Kerala,117756,57481.0,44
2020-10-06,Kerala,118631,58202.0,44
2020-10-07,Kerala,119076,58209.0,44
2020-10-08,Kerala,119143,58273.0,44
2020-10-09,Kerala,120043,59044.0,44
2020-10-10,Kerala,120325,59193.0,44
2020-10-11,Kerala,121180,59505.0,44
2020-10-12,Kerala,121876,,44
2020-10-13,Kerala,122764,60615.0,44
2020-10-14,Kerala,122974,60658.0,44
2020-10-15,Kerala,123652,61065.0,44
2020-10-16,Kerala,124011,61346.0,44
2020-10-17,,124480,,44
2020-10-18,Kerala,124632,61411.0,47
2020-10-19,Kerala,124865,61476.0,47
2020-10-20,Kerala,125135,61607.0,47
2020-10-21,Kerala,125937,61914.0,51
2020-10-22,Kerala,126448,62082.0,51
2020-10-23,Kerala,127208,62832.0,51
2020-10-24,Kerala,127781,63217.0,51
2020-10-25,Kerala,128374,63416.0,51
2020-10-26,Kerala,129065,63783.0,51
2020-10-27,Kerala,129360,63931.0,51
2020-10-28,Kerala,129722,64196.0,51
2020-10-29,Kerala,129936,64231.0,51
2020-10-30,Kerala,130684,64562.0,51
2020-10-31,Kerala,130858,64661.0,51
2020-11-01,,131811,64893.0,51
2020-11-02,Kerala,131818,64894.0,51
2020-11-03,Kerala,132338,65025.0,51
2020-11-04,Kerala,132823,65355.0,57
2020-11-05,Kerala,132966,65355.0,57
2020-11-06,Kerala,133433,65736.0,57
2020-11-07,Kerala,134205,65862.0,57
2020-11-08,Kerala,134456,65931.0,57
2020-11-09,Kerala,135434,66518.0,57
2020-11-10,Kerala,136044,67000.0,57
2020-11-11,Kerala,136324,67220.0,57
2020-11-12,Kerala,136711,67276.0,57
2020-11-13,Kerala,136747,67311.0,57
2020-11-14,Kerala,136952,67506.0,57
2020-11-15,Kerala,137590,68116.0,57
2020-11-16,Kerala,138163,68323.0,57
2020-11-17,Kerala,138947,68827.0,57
2020-11-18,Kerala,139838,69269.0,63
2020-11-19,Kerala,140040,,63
2020-11-20,,140867,70195.0,63
2020-11-21,Kerala,141345,70338.0,63
2020-11-22,Kerala,141642,70590.0,63
2020-11-23,Kerala,142490,70619.0,63
2020-11-24,Kerala,142888,70982.0,63
2020-11-25,Kerala,143147,71084.0,63
2020-11-26,Kerala,144006,71374.0,63
2020-11-27,Kerala,144383,71638.0,63
2020-11-28,Kerala,144650,71656.0,63
2020-11-29,Kerala,145386,72126.0,63
2020-11-30,Kerala,145948,72429.0,63
2020-12-01,Kerala,146736,72785.0,63
2020-12-02,Kerala,147188,73170.0,63
2020-12-03,Kerala,147197,73170.0,63
2020-12-04,Kerala,147491,73181.0,63
2020-12-05,Kerala,147598,73230.0,63
2020-12-06,Kerala,148396,73943.0,63
2020-12-07,Kerala,148468,73949.0,63
2020-12-08,Kerala,149335,74495.0,63
2020-12-09,Kerala,149891,74906.0,63
2020-12-10,Kerala,150539,,63
2020-12-11,Kerala,150868,75649.0,63
2020-12-12,Kerala,151622,76181.0,63
2020-12-13,Kerala,151687,76195.0,63
2020-12-14,Kerala,152156,76501.0,63
2020-12-15,Kerala,152877,77192.0,63
2020-12-16,Kerala,153149,77212.0,63
2020-12-17,Kerala,153873,77865.0,63
2020-12-18,Kerala,154589,78532.0,-1
2020-12-19,Kerala,154947,78714.0,63
2020-12-20,Kerala,155746,79200.0,63
2020-12-21,Kerala,156433,79212.0,63
2020-12-22,Kerala,156676,79237.0,63
2020-12-23,Kerala,157351,79575.0,63
2020-12-24,Kerala,157590,79744.0,63
2020-12-25,Kerala,158008,80107.0,63
2020-12-26,Kerala,158295,80311.0,63
2020-12-27,Kerala,158487,80417.0,63
2020-12-28,Kerala,158978,80902.0,63
2020-12-29,Kerala,159790,81649.0,63
2020-12-30,Kerala,159835,81661.0,63
2020-12-31,Kerala,160285,81847.0,63
2021-01-01,Kerala,160724,81949.0,63
2021-01-02,Kerala,161368,82282.0,63
2021-01-03,Kerala,162048,82672.0,63
2021-01-04,Kerala,162402,82765.0,68
2021-01-05,Kerala,162794,82934.0,68
2021-01-06,Kerala,162986,83008.0,68
2021-01-07,Kerala,163209,83109.0,68
2021-01-08,Kerala,163746,83340.0,68
2021-01-09,Kerala,164461,83619.0,68
2021-01-10,Kerala,165358,83860.0,72
2021-01-11,Kerala,165665,84058.0,72
2021-01-12,Kerala,166266,84206.0,72
2021-01-13,Kerala,166968,84693.0,72
2021-01-14,Kerala,167595,84724.0,72
2021-01-15,Kerala,167605,84732.0,72
2021-01-16,Kerala,167962,85001.0,72
2021-01-17,Kerala,168120,85030.0,72
2021-01-18,Kerala,169116,85201.0,72
2021-01-19,Kerala,169453,85505.0,72
2021-01-20,Kerala,170310,85837.0,72
2021-01-21,Kerala,171266,86492.0,72
2021-01-22,Kerala,171767,86942.0,72
2021-01-23,Kerala,172024,87161.0,72
2021-01-24,Kerala,172178,87269.0,72
2021-01-25,Kerala,172513,87335.0,72
2021-01-26,Kerala,173371,87769.0,72
2021-01-27,Kerala,unknown,88610.0,72
2021-01-28,Kerala,174615,88756.0,72
2021-01-29,Kerala,175514,89343.0,72
2021-01-30,Kerala,176193,89578.0,72
2021-01-31,Kerala,176555,89603.0,72
2021-02-01,Kerala,177019,89894.0,72
2021-02-02,Kerala,177782,89944.0,72
2021-02-03,Kerala,178418,90226.0,72
2021-02-04,Kerala,178654,90260.0,72
2021-02-05,Kerala,179593,91082.0,72
2021-02-06,Kerala,180014,91123.0,72
2021-02-07,Kerala,180852,91462.0,72
2021-02-08,Kerala,181699,92026.0,72
2021-02-09,Kerala,181824,92056.0,72
2021-02-10,Kerala,182505,92330.0,72
2021-02-11,Kerala,182792,92491.0,72
2021-02-12,Kerala,183780,93206.0,72
2021-02-13,Kerala,184128,93419.0,72
2021-02-14,Kerala,184749,93880.0,72
2021-02-15,Kerala,185157,94020.0,72
2021-02-16,Kerala,185201,,72
2021-02-17,Kerala,186153,94467.0,72
2021-02-18,Kerala,186805,94971.0,72
2021-02-19,Kerala,187343,95079.0,72
2021-02-20,Kerala,187671,95215.0,72
2021-02-21,Kerala,187978,95401.0,72
2021-02-22,Kerala,188605,95783.0,72
2021-02-23,Kerala,189386,96379.0,72
2021-02-24,Kerala,190128,96802.0,72
2021-02-25,Kerala,190757,97216.0,72
2021-02-26,Kerala,191740,97601.0,72
2021-02-27,Kerala,192636,97719.0,72
2021-02-28,Kerala,192910,97804.0,72
2021-03-01,Kerala,193469,98307.0,72
2021-03-02,Kerala,193701,98531.0,72
2021-03-03,Kerala,194422,99119.0,72
2021-03-04,Kerala,194492,99181.0,72
2021-03-05,Kerala,194629,99234.0,72
2021-03-06,Kerala,195003,99244.0,72
2021-03-07,Kerala,195690,99600.0,72
2021-03-08,Kerala,196209,99628.0,72
2021-03-09,Kerala,unknown,99690.0,72
2021-03-10,Kerala,196880,100190.0,72
2021-03-11,Kerala,197701,100851.0,72
2021-03-12,Kerala,198221,101011.0,72
2021-03-13,Kerala,198979,101084.0,72
2021-03-14,Kerala,199542,101231.0,72
2021-03-15,Kerala,199788,,72
2021-03-16,Kerala,200108,101578.0,72
2021-03-17,Kerala,200525,101895.0,72
2021-03-18,Kerala,200991,102132.0,72
2021-03-19,Kerala,201210,102237.0,72
2021-03-20,Kerala,201345,102250.0,72
2021-03-21,Kerala,201637,102273.0,72
2021-03-22,Kerala,201772,102405.0,77
2021-03-23,Kerala,202640,103169.0,77
2021-03-24,Kerala,203126,103633.0,77
2021-03-25,Kerala,203590,103929.0,77
2021-03-26,Kerala,203790,103986.0,77
2021-03-27,Kerala,204331,104502.0,77
2021-03-28,Kerala,205286,105037.0,77
2021-03-29,Kerala,205556,105147.0,77
2021-03-30,Kerala,205815,105349.0,77
2021-03-31,Kerala,206381,105852.0,77
2021-04-01,Kerala,207156,106046.0,77
2021-04-02,Kerala,207501,106294.0,77
2021-04-03,Kerala,unknown,106322.0,77
2021-04-04,Kerala,208391,106407.0,77
2021-04-05,Kerala,208686,106543.0,77
2021-04-06,Kerala,208736,106590.0,77
2021-04-07,Kerala,209070,106609.0,77
2021-04-08,Kerala,209845,106983.0,77
2021-04-09,Kerala,210705,107706.0,77
2021-04-10,Kerala,211488,107820.0,77
2021-04-11,Kerala,211751,107923.0,77
2021-04-12,Kerala,212508,108314.0,77
2021-04-13,Kerala,213333,108896.0,77
2021-04-14,Kerala,213392,108901.0,77
2021-04-15,Kerala,214052,109538.0,77
2021-04-16,Kerala,214140,109618.0,77
2021-04-17,Kerala,214778,110204.0,77
2021-04-18,Kerala,215728,110622.0,77
2021-04-19,Kerala,215902,110730.0,87
2021-04-20,Kerala,216614,110831.0,87
2021-04-21,Kerala,216734,110939.0,87
2021-04-22,Kerala,217719,111875.0,87
2021-04-23,Kerala,218302,112067.0,87
2021-04-24,Kerala,218703,,87
2021-04-25,Kerala,219560,113078.0,87
2021-04-26,Kerala,220534,113504.0,87
2021-04-27,Kerala,221010,113802.0,87
2021-04-28,Kerala,221178,113845.0,87
2021-04-29,Kerala,221849,114098.0,87
2021-04-30,Kerala,222191,114177.0,87
2021-05-01,Kerala,222242,114223.0,87
2021-05-02,Kerala,222974,114224.0,87
N/A,Kerala,223226,114342.0,87
2021-05-04,Kerala,223459,114385.0,87
2021-05-05,Kerala,223782,114558.0,90
2021-05-06,Kerala,224020,114711.0,90
2021-05-07,Kerala,224731,,90
2021-05-08,Kerala,225170,114941.0,90
2021-05-09,Kerala,225490,115004.0,90
2021-05-10,Kerala,unknown,115036.0,90
2021-05-11,Kerala,226152,115060.0,90
2021-05-12,Kerala,226274,115120.0,90
2021-05-13,Kerala,226721,115554.0,90
2021-05-14,Kerala,227584,116193.0,90
2021-05-15,Kerala,228525,116659.0,-1
2021-05-16,Kerala,229503,117594.0,90
2021-05-17,Kerala,230401,118404.0,90
2021-05-18,Kerala,231014,118996.0,90
2021-05-19,Kerala,231776,119049.0,90
2021-05-20,Kerala,232345,119373.0,90
2021-05-21,Kerala,232880,119750.0,90
2021-05-22,Kerala,233705,119963.0,90
2021-05-23,Kerala,234054,120158.0,-1
2021-05-24,Kerala,234773,120710.0,90
2021-05-25,Kerala,235467,121167.0,90
2021-05-26,Kerala,235651,121195.0,90
2021-05-27,Kerala,236104,121372.0,90
2021-05-28,Kerala,236302,121406.0,90
2021-05-29,Kerala,236645,121542.0,90
2021-05-30,Kerala,237028,121771.0,90
2021-05-31,Kerala,237615,122193.0,90
2021-06-01,Kerala,238333,122553.0,90
2021-06-02,Kerala,239040,122660.0,90
2021-06-03,Kerala,239980,122846.0,90
2021-06-04,Kerala,240767,123008.0,90
2021-06-05,Kerala,240928,123072.0,91
2021-06-06,Kerala,241082,123166.0,91
2021-06-07,Kerala,241283,123202.0,91
2021-06-08,Kerala,242187,123832.0,92
2021-06-09,Kerala,242852,124396.0,92
2021-06-10,Kerala,243698,124747.0,92
2021-06-11,Kerala,243822,124756.0,92
2021-06-12,Kerala,243833,124767.0,92
2021-06-13,Kerala,244209,124817.0,92
2021-06-14,Kerala,244849,125005.0,92
2021-06-15,,245401,125036.0,92
2021-06-16,Kerala,245558,125159.0,-1
2021-06-17,Kerala,245667,125172.0,92
2021-06-18,Kerala,246384,125362.0,92
2021-06-19,Kerala,246941,125678.0,92
2021-06-20,Kerala,247129,125825.0,92
2021-06-21,Kerala,247581,126004.0,92
2021-06-22,Kerala,248266,126194.0,92
2021-06-23,Kerala,249205,126291.0,92
2021-06-24,Kerala,249666,126651.0,92
2021-06-25,Kerala,250608,127027.0,92
2021-06-26,Kerala,250722,127035.0,92
2021-06-27,Kerala,251019,127171.0,92
2021-06-28,Kerala,251089,127231.0,92
2021-06-29,Kerala,251907,127282.0,92
2021-06-30,Kerala,252044,127346.0,92
2020-03-01,Delhi,693,57.0,0
2020-03-02,Delhi,1276,132.0,0
2020-03-03,Delhi,2068,336.0,6
2020-03-04,Delhi,2606,737.0,6
2020-03-05,Delhi,2693,756.0,6
2020-03-06,Delhi,3056,1087.0,6
2020-03-07,Delhi,3560,1112.0,6
2020-03-08,Delhi,4435,1268.0,6
2020-03-09,Delhi,4772,1493.0,6
2020-03-10,Delhi,5591,2123.0,6
2020-03-11,Delhi,6109,2447.0,6
2020-03-12,Delhi,unknown,2460.0,6
2020-03-13,Delhi,6401,2541.0,-1
2020-03-14,Delhi,7313,2728.0,6
2020-03-15,Delhi,7745,3094.0,6
2020-03-16,Delhi,8363,3153.0,6
2020-03-17,Delhi,9052,3785.0,6
2020-03-18,Delhi,9497,4125.0,6
2020-03-19,Delhi,10387,4718.0,6
2020-03-20,Delhi,11270,5565.0,6
2020-03-21,Delhi,12157,6425.0,6
2020-03-22,Delhi,12900,6520.0,6
2020-03-23,Delhi,13305,6912.0,6
2020-03-24,Delhi,13483,7016.0,8
2020-03-25,Delhi,14359,7168.0,8
2020-03-26,Delhi,14409,7182.0,8
2020-03-27,Delhi,14973,7519.0,8
2020-03-28,Delhi,15024,7540.0,8
2020-03-29,Delhi,15659,7788.0,8
2020-03-30,Delhi,16575,8097.0,8
2020-03-31,Delhi,16618,8100.0,8
2020-04-01,Delhi,17526,8472.0,8
2020-04-02,Delhi,17948,8557.0,8
2020-04-03,Delhi,18069,8670.0,8
2020-04-04,Delhi,18147,8724.0,8
2020-04-05,Delhi,18545,8785.0,8
2020-04-06,Delhi,unknown,8974.0,8
2020-04-07,Delhi,18911,9042.0,8
2020-04-08,Delhi,19866,9153.0,8
2020-04-09,Delhi,19877,9164.0,8
2020-04-10,Delhi,20858,9853.0,8
2020-04-11,Delhi,21214,9964.0,8
2020-04-12,Delhi,21544,9968.0,8
2020-04-13,Delhi,21812,10104.0,8
2020-04-14,Delhi,22448,10451.0,8
2020-04-15,Delhi,23206,10728.0,8
2020-04-16,Delhi,23849,10746.0,8
2020-04-17,Delhi,23940,10824.0,8
2020-04-18,Delhi,24068,10930.0,8
2020-04-19,Delhi,24599,11243.0,8
2020-04-20,Delhi,24746,11243.0,8
2020-04-21,Delhi,25680,11775.0,8
2020-04-22,Delhi,25745,11805.0,8
2020-04-23,Delhi,26210,12150.0,8
2020-04-24,Delhi,26319,12198.0,8
2020-04-25,Delhi,27229,12635.0,8
2020-04-26,Delhi,27877,13113.0,8
2020-04-27,Delhi,unknown,13199.0,8
2020-04-28,Delhi,28516,13613.0,8
2020-04-29,Delhi,29224,13794.0,8
2020-04-30,Delhi,29689,13978.0,8
2020-05-01,Delhi,30504,14407.0,8
2020-05-02,Delhi,30865,14598.0,8
2020-05-03,Delhi,31620,15205.0,8
2020-05-04,Delhi,32103,15324.0,8
2020-05-05,Delhi,32646,15806.0,8
2020-05-06,Delhi,32964,15931.0,8
2020-05-07,Delhi,33301,16067.0,8
2020-05-08,Delhi,34046,16810.0,8
2020-05-09,Delhi,34237,16989.0,8
2020-05-10,Delhi,34515,17178.0,8
2020-05-11,Delhi,34899,17338.0,8
2020-05-12,Delhi,35645,17368.0,8
2020-05-13,Delhi,35735,,8
2020-05-14,Delhi,36302,17483.0,8
2020-05-15,Delhi,37141,18216.0,8
2020-05-16,Delhi,37339,18244.0,8
2020-05-17,Delhi,37729,18431.0,8
2020-05-18,,38608,19169.0,12
2020-05-19,Delhi,39135,19393.0,12
2020-05-20,Delhi,39422,19518.0,12
2020-05-21,Delhi,40047,19835.0,12
2020-05-22,,40615,20013.0,12
2020-05-23,Delhi,40624,20021.0,12
2020-05-24,Delhi,41430,20256.0,12
2020-05-25,Delhi,41541,20298.0,12
2020-05-26,Delhi,41652,20377.0,12
2020-05-27,Delhi,41758,20438.0,12
2020-05-28,Delhi,41835,20491.0,12
2020-05-29,Delhi,42115,20652.0,12
2020-05-30,Delhi,42553,20768.0,12
2020-05-31,Delhi,42999,21117.0,12
2020-06-01,Delhi,43518,,12
2020-06-02,Delhi,unknown,21270.0,12
2020-06-03,Delhi,44231,21895.0,12
2020-06-04,Delhi,44608,21914.0,12
2020-06-05,Delhi,45389,22243.0,14
2020-06-06,Delhi,45952,22393.0,14
2020-06-07,Delhi,46597,22808.0,14
2020-06-08,Delhi,46909,22815.0,14
2020-06-09,Delhi,46970,22856.0,14
2020-06-10,Delhi,47016,22859.0,14
2020-06-11,Delhi,47556,23105.0,14
2020-06-12,Delhi,48322,23575.0,14
2020-06-13,Delhi,48528,23717.0,14
2020-06-14,Delhi,48888,23777.0,-1
2020-06-15,Delhi,49396,23987.0,14
2020-06-16,Delhi,50255,24171.0,14
2020-06-17,Delhi,51070,24623.0,14
2020-06-18,Delhi,51188,24738.0,14
2020-06-19,Delhi,51936,24839.0,14
2020-06-20,Delhi,unknown,,14
2020-06-21,Delhi,52531,25398.0,14
2020-06-22,Delhi,53114,25406.0,14
2020-06-23,Delhi,53781,25735.0,14
2020-06-24,Delhi,54152,25816.0,14
2020-06-25,Delhi,54264,25841.0,14
2020-06-26,Delhi,54988,26042.0,16
2020-06-27,Delhi,55654,26464.0,16
2020-06-28,Delhi,55735,26467.0,16
2020-06-29,Delhi,56293,26535.0,16
2020-06-30,Delhi,56649,26620.0,16
2020-07-01,Delhi,57512,27285.0,16
2020-07-02,Delhi,57554,,16
2020-07-03,Delhi,58477,28059.0,16
2020-07-04,Delhi,58532,28088.0,16
2020-07-05,Delhi,59095,,16
2020-07-06,Delhi,59252,28430.0,24
2020-07-07,Delhi,60060,,24
2020-07-08,Delhi,60162,28937.0,24
2020-07-09,Delhi,60191,28958.0,24
2020-07-10,Delhi,60949,29692.0,24
2020-07-11,Delhi,61718,29762.0,24
2020-07-12,Delhi,62176,29916.0,24
2020-07-13,Delhi,62755,30477.0,24
2020-07-14,Delhi,63125,30697.0,24
2020-07-15,Delhi,64009,31394.0,24
2020-07-16,Delhi,64783,31822.0,24
2020-07-17,Delhi,64985,31906.0,24
2020-07-18,Delhi,65755,32429.0,24
2020-07-19,Delhi,66473,32513.0,24
2020-07-20,Delhi,67292,33003.0,24
2020-07-21,Delhi,67725,33182.0,24
2020-07-22,Delhi,68503,33604.0,24
2020-07-23,Delhi,69104,33978.0,24
2020-07-24,Delhi,69755,34144.0,24
2020-07-25,Delhi,70014,34291.0,24
2020-07-26,Delhi,70604,34632.0,34
2020-07-27,Delhi,70648,34634.0,34
2020-07-28,Delhi,70800,34705.0,34
2020-07-29,Delhi,70820,34708.0,34
2020-07-30,Delhi,71649,35047.0,34
2020-07-31,Delhi,72536,35432.0,34
2020-08-01,Delhi,72901,35751.0,34
2020-08-02,Delhi,73762,35838.0,34
2020-08-03,Delhi,74738,36082.0,34
2020-08-04,Delhi,75659,36896.0,34
2020-08-05,Delhi,76253,37320.0,34
2020-08-06,Delhi,77169,37373.0,34
2020-08-07,Delhi,77798,37595.0,34
2020-08-08,Delhi,77978,37639.0,34
2020-08-09,Delhi,78357,37836.0,34
2020-08-10,Delhi,78799,38104.0,34
2020-08-11,Delhi,79623,38261.0,40
2020-08-12,Delhi,79907,38272.0,40
2020-08-13,Delhi,80612,38386.0,46
2020-08-14,Delhi,81483,38928.0,46
2020-08-15,Delhi,82233,,46
2020-08-16,Delhi,82736,39929.0,46
2020-08-17,Delhi,83517,40186.0,46
2020-08-18,Delhi,84021,40658.0,46
2020-08-19,Delhi,84088,40708.0,46
2020-08-20,Delhi,84142,40719.0,46
2020-08-21,Delhi,85086,41586.0,46
2020-08-22,Delhi,unknown,41881.0,46
2020-08-23,Delhi,85550,41925.0,46
2020-08-24,Delhi,85722,41995.0,46
2020-08-25,Delhi,86258,42330.0,46
2020-08-26,Delhi,87251,42978.0,46
2020-08-27,Delhi,87355,43062.0,46
2020-08-28,Delhi,87852,43266.0,46
2020-08-29,Delhi,88222,43458.0,52
2020-08-30,Delhi,88587,43594.0,58
2020-08-31,Delhi,88938,43691.0,58
2020-09-01,Delhi,89754,44499.0,58
2020-09-02,Delhi,90374,45042.0,58
2020-09-03,Delhi,90538,45147.0,58
2020-09-04,Delhi,91197,45342.0,58
2020-09-05,Delhi,91881,45961.0,58
2020-09-06,Delhi,91894,45966.0,58
2020-09-07,Delhi,92780,46026.0,58
2020-09-08,Delhi,93188,46058.0,58
2020-09-09,Delhi,93607,46182.0,59
2020-09-10,Delhi,94364,46263.0,67
2020-09-11,Delhi,95127,46285.0,67
2020-09-12,Delhi,95384,46530.0,67
2020-09-13,Delhi,95785,46696.0,67
2020-09-14,Delhi,96453,47340.0,67
2020-09-15,Delhi,96601,47347.0,67
2020-09-16,Delhi,97201,47393.0,67
2020-09-17,Delhi,97258,47415.0,67
2020-09-18,Delhi,98052,48093.0,67
2020-09-19,Delhi,98435,,67
2020-09-20,Delhi,99095,48617.0,67
2020-09-21,Delhi,99384,48757.0,67
2020-09-22,Delhi,99674,48882.0,67
2020-09-23,Delhi,100494,48964.0,67
2020-09-24,Delhi,100929,49320.0,67
2020-09-25,Delhi,101090,49329.0,67
2020-09-26,Delhi,101832,49414.0,67
2020-09-27,Delhi,102249,49639.0,67
2020-09-28,Delhi,102874,49931.0,67
2020-09-29,Delhi,103428,50261.0,67
2020-09-30,Delhi,104309,50345.0,-1
2020-10-01,Delhi,105122,50843.0,67
2020-10-02,Delhi,105710,51202.0,67
2020-10-03,Delhi,105961,51217.0,67
2020-10-04,Delhi,106016,51230.0,67
2020-10-05,Delhi,106331,51343.0,75
2020-10-06,Delhi,107012,51903.0,75
2020-10-07,Delhi,107715,52006.0,75
2020-10-08,Delhi,108099,52240.0,75
2020-10-09,Delhi,109031,52358.0,75
2020-10-10,Delhi,109082,52395.0,75
2020-10-11,Delhi,109354,52652.0,75
2020-10-12,Delhi,110296,53398.0,75
2020-10-13,Delhi,111094,53438.0,75
2020-10-14,Delhi,111884,54008.0,75
2020-10-15,Delhi,112111,54088.0,75
2020-10-16,Delhi,112851,54543.0,75
2020-10-17,Delhi,113564,54870.0,75
2020-10-18,Delhi,113714,55012.0,75
2020-10-19,Delhi,114347,55576.0,75
2020-10-20,Delhi,114495,55609.0,75
2020-10-21,Delhi,114989,55892.0,75
2020-10-22,Delhi,115199,,75
2020-10-23,Delhi,115663,56104.0,75
2020-10-24,Delhi,115836,56153.0,75
2020-10-25,Delhi,116716,56305.0,75
2020-10-26,Delhi,117627,56882.0,75
2020-10-27,Delhi,117982,57010.0,75
2020-10-28,Delhi,118738,57115.0,75
2020-10-29,Delhi,119096,57288.0,75
2020-10-30,Delhi,120037,57760.0,75
